Au,,Pd014,,Pd034,,Pd042,,Pd052,,Pd073,,Pd,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
557.9185520361991,2.5879917184264993,814.9321266968325,4.4306418219461685,1126.2443438914027,5.1345755693581765,999.547511312217,4.575569358178052,771.4932126696831,3.8923395445134563,901.8099547511313,4.575569358178052,1014.027149321267,5.1552795031055885
565.158371040724,2.69151138716356,843.8914027149322,4.575569358178052,1091.8552036199094,4.989648033126294,970.5882352941176,4.492753623188404,728.0542986425339,3.7267080745341605,872.8506787330316,4.4720496894409925,983.2579185520362,5.031055900621117
572.3981900452488,2.815734989648032,860.1809954751131,4.699792960662525,1055.656108597285,4.824016563146997,934.3891402714933,4.368530020703933,653.8461538461538,3.498964803312628,836.6515837104073,4.34782608695652,957.9185520361991,4.927536231884058
581.447963800905,2.9606625258799166,880.0904977375565,4.865424430641822,1014.027149321267,4.637681159420289,898.1900452488687,4.223602484472049,688.2352941176471,3.6438923395445126,805.8823529411766,4.223602484472049,928.9592760180994,4.84472049689441
652.0361990950225,3.7681159420289845,898.1900452488687,4.989648033126294,798.6425339366515,3.7888198757763956,867.420814479638,4.120082815734989,606.7873303167421,3.333333333333332,782.3529411764705,4.1407867494824,892.7601809954751,4.679089026915113
601.3574660633483,3.2091097308488603,916.289592760181,5.1345755693581765,843.8914027149322,3.954451345755693,831.2217194570135,3.9337474120082803,574.2081447963801,3.1677018633540364,755.2036199095023,4.016563146997928,863.8009049773755,4.575569358178052
633.9366515837105,3.5817805383022776,936.1990950226243,5.258799171842649,881.9004524886877,4.099378881987576,796.8325791855204,3.840579710144926,552.4886877828054,3.095238095238093,728.0542986425339,3.9337474120082803,831.2217194570135,4.4099378881987565
644.7963800904977,3.7060041407867477,957.9185520361991,5.403726708074534,905.4298642533936,4.202898550724637,773.3031674208144,3.7474120082815716,525.3393665158371,3.002070393374739,695.4751131221719,3.7888198757763956,702.7149321266968,3.8716356107660435
657.4660633484161,3.8509316770186324,976.0180995475114,5.527950310559006,943.4389140271492,4.3478260869565215,753.393665158371,3.6645962732919255,487.33031674208144,2.8674948240165623,664.7058823529412,3.6645962732919255,726.2443438914027,3.975155279503104
664.7058823529412,3.9337474120082803,995.9276018099547,5.6521739130434785,977.8280542986424,4.503105590062111,728.0542986425339,3.5817805383022776,436.65158371040724,2.6708074534161472,628.5067873303167,3.519668737060041,738.9140271493213,4.016563146997928
671.9457013574661,4.016563146997928,1014.027149321267,5.797101449275361,784.1628959276018,3.7474120082815716,704.5248868778281,3.478260869565217,387.7828054298642,2.4637681159420275,599.5475113122172,3.395445134575569,762.4434389140272,4.1407867494824
679.1855203619909,4.099378881987576,1037.5565610859728,5.962732919254657,757.0135746606336,3.6231884057971016,682.8054298642535,3.41614906832298,342.5339366515837,2.2567287784679078,568.7782805429864,3.2815734989648018,785.972850678733,4.202898550724637
684.6153846153845,4.182194616977225,1057.4660633484164,6.08695652173913,733.4841628959275,3.540372670807452,659.2760180995474,3.333333333333332,308.1447963800905,2.132505175983436,547.0588235294117,3.1884057971014474,670.1357466063348,3.7474120082815716
693.6651583710407,4.265010351966874,1073.7556561085973,6.200828157349896,706.3348416289591,3.436853002070393,637.5565610859728,3.2712215320910953,273.75565610859724,1.9461697722567273,527.1493212669683,3.1055900621117996,684.6153846153845,3.8095238095238084
700.9049773755655,4.3271221532091095,1093.6651583710407,6.3354037267080745,679.1855203619909,3.354037267080745,608.5972850678734,3.1469979296066235,290.04524886877823,2.049689440993788,503.61990950226243,2.9813664596273277,652.0361990950225,3.6438923395445126
708.1447963800904,4.4099378881987565,1119.0045248868778,6.501035196687369,646.606334841629,3.2298136645962714,583.2579185520361,3.0641821946169756,261.0859728506787,1.8633540372670794,485.52036199095016,2.89855072463768,630.316742081448,3.540372670807452
715.3846153846152,4.492753623188404,1151.5837104072398,6.728778467908902,617.6470588235295,3.1262939958592124,550.6787330316743,2.9399585921325038,252.0361990950226,1.7805383022774315,456.56108597285066,2.774327122153208,615.8371040723982,3.478260869565217
724.4343891402714,4.596273291925465,1187.7828054298643,6.977225672877847,576.0180995475114,2.9606625258799166,530.7692307692307,2.857142857142856,,,431.22171945701353,2.6708074534161472,599.5475113122172,3.457556935817804
733.4841628959275,4.679089026915113,1216.7420814479635,7.163561076604554,501.8099547511312,2.732919254658384,496.38009049773757,2.712215320910971,,,411.3122171945701,2.5672877846790882,590.4977375565611,3.395445134575569
744.3438914027149,4.803312629399585,1240.2714932126696,7.32919254658385,451.13122171945696,2.5672877846790882,458.3710407239819,2.5672877846790882,,,385.972850678733,2.4430641821946146,574.2081447963801,3.333333333333332
755.2036199095023,4.906832298136646,1265.6108597285067,7.494824016563147,404.07239819004525,2.4223602484472035,423.9819004524887,2.4430641821946146,,,355.20361990950227,2.3395445134575557,559.7285067873304,3.291925465838508
766.0633484162895,5.031055900621117,1296.3800904977375,7.7018633540372665,317.19457013574663,2.153209109730847,398.64253393665155,2.3395445134575557,,,329.86425339366514,2.1946169772256727,532.579185520362,3.1884057971014474
776.9230769230769,5.1138716356107645,1345.2488687782804,8.053830227743271,252.0361990950226,1.7184265010351947,362.4434389140271,2.1946169772256727,,,317.19457013574663,2.1014492753623184,505.4298642533936,3.0641821946169756
784.1628959276018,5.196687370600413,1392.3076923076922,8.364389233954451,284.61538461538464,1.9875776397515512,317.19457013574663,1.9875776397515512,,,295.47511312217193,1.9875776397515512,476.4705882352941,2.9399585921325038
791.4027149321266,5.279503105590061,1435.7466063348415,8.654244306418219,366.06334841628956,2.3395445134575557,284.61538461538464,1.7805383022774315,,,279.18552036199094,1.9047619047619033,492.7601809954751,2.9813664596273277
804.0723981900453,5.383022774327121,1466.5158371040723,8.861283643892339,,,268.3257918552036,1.6770186335403707,,,271.9457013574661,1.8426501035196665,420.3619909502262,2.5879917184264993
816.7420814479638,5.486542443064182,1488.2352941176468,9.026915113871635,,,252.0361990950226,1.5527950310558989,,,261.0859728506787,1.7598343685300186,389.5927601809954,2.4430641821946146
833.0316742081448,5.631469979296066,1511.764705882353,9.161490683229815,,,,,,,252.0361990950226,1.6977225672877818,364.25339366515834,2.3602484472049667
843.8914027149322,5.714285714285713,1531.6742081447962,9.306418219461698,,,,,,,308.1447963800905,2.049689440993788,338.9140271493212,2.2567287784679078
856.5610859728506,5.817805383022773,1551.5837104072398,9.440993788819876,,,,,,,342.5339366515837,2.2360248447204967,353.39366515837105,2.318840579710143
872.8506787330316,5.942028985507245,1573.3031674208144,9.565217391304348,,,,,,,371.49321266968326,2.4016563146997907,304.524886877828,2.049689440993788
889.1402714932126,6.08695652173913,1591.4027149321266,9.710144927536232,,,,,,,400.45248868778276,2.4844720496894386,,
903.6199095022623,6.19047619047619,1607.6923076923076,9.79296066252588,,,,,,,423.9819004524887,2.6293995859213233,,
919.9095022624435,6.3146997929606625,1627.601809954751,9.917184265010352,,,,,,,445.7013574660633,2.732919254658384,,
936.1990950226243,6.428571428571428,1645.7013574660632,10.041407867494824,,,,,,,472.85067873303166,2.836438923395445,,
954.2986425339366,6.563146997929606,1665.6108597285067,10.144927536231885,,,,,,,,,,
970.5882352941176,6.687370600414078,1685.52036199095,10.28985507246377,,,,,,,,,,
986.8778280542986,6.811594202898551,252.0361990950226,1.6770186335403707,,,,,,,,,,
1001.3574660633483,6.894409937888199,268.3257918552036,1.7184265010351947,,,,,,,,,,
1021.2669683257918,7.0393374741200825,286.4253393665158,1.7598343685300186,,,,,,,,,,
1037.5565610859728,7.163561076604554,297.28506787330315,1.7805383022774315,,,,,,,,,,
1052.0361990950225,7.267080745341614,,,,,,,,,,,,
1062.89592760181,7.349896480331263,,,,,,,,,,,,
1077.3755656108597,7.474120082815735,,,,,,,,,,,,
1091.8552036199094,7.577639751552795,,,,,,,,,,,,
1106.334841628959,7.691511387163561,,,,,,,,,,,,
1119.0045248868778,7.784679089026915,,,,,,,,,,,,
1135.2941176470588,7.929606625258799,,,,,,,,,,,,
1147.9638009049772,8.022774327122153,,,,,,,,,,,,
1162.4434389140272,8.136645962732919,,,,,,,,,,,,
1171.4932126696833,8.219461697722569,,,,,,,,,,,,
1182.3529411764705,8.322981366459627,,,,,,,,,,,,
1198.6425339366515,8.467908902691512,,,,,,,,,,,,
1223.9819004524886,8.674948240165632,,,,,,,,,,,,
1242.0814479638007,8.819875776397517,,,,,,,,,,,,
1258.3710407239819,8.944099378881987,,,,,,,,,,,,
1276.4705882352941,9.109730848861284,,,,,,,,,,,,
1298.1900452488687,9.296066252587991,,,,,,,,,,,,
1314.4796380090497,9.399585921325052,,,,,,,,,,,,
1328.9592760180994,9.523809523809524,,,,,,,,,,,,
1343.4389140271492,9.627329192546584,,,,,,,,,,,,
1356.1085972850676,9.710144927536232,,,,,,,,,,,,
1370.5882352941176,9.813664596273291,,,,,,,,,,,,
1381.447963800905,9.89648033126294,,,,,,,,,,,,
1406.787330316742,10.062111801242237,,,,,,,,,,,,
1435.7466063348415,10.227743271221533,,,,,,,,,,,,
1459.2760180995474,10.372670807453417,,,,,,,,,,,,
1473.7556561085971,10.434782608695652,,,,,,,,,,,,
1490.0452488687781,10.527950310559007,,,,,,,,,,,,
1511.764705882353,10.662525879917185,,,,,,,,,,,,
1538.9140271493213,10.766045548654244,,,,,,,,,,,,
1557.0135746606334,10.848861283643894,,,,,,,,,,,,
1575.1131221719454,10.910973084886129,,,,,,,,,,,,
1587.782805429864,10.973084886128365,,,,,,,,,,,,
1602.2624434389138,11.01449275362319,,,,,,,,,,,,
1622.1719457013573,11.097308488612837,,,,,,,,,,,,
1640.2714932126696,11.138716356107661,,,,,,,,,,,,
1658.3710407239819,11.200828157349896,,,,,,,,,,,,
1674.6606334841629,11.242236024844722,,,,,,,,,,,,
1683.7104072398188,11.262939958592133,,,,,,,,,,,,
