Au,,Pd014,,Pd034,,Pd042,,Pd052,,Pd073,,Pd,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
698.9295272078501,4.335378323108383,1289.4736842105262,7.668711656441716,731.043710972346,3.537832310838443,839.8751115075826,3.9059304703476467,1248.4388938447814,5.296523517382411,850.5798394290812,3.9877300613496907,752.4531668153435,3.3537832310838436
713.2024977698483,4.478527607361961,1318.0196253345227,7.873210633946829,661.4629794826049,3.271983640081798,866.6369313113292,4.008179959100203,1285.9054415700268,5.41922290388548,797.0561998215878,3.824130879345601,766.7261373773416,3.415132924335376
727.4754683318465,4.642126789366051,1359.0544157002676,8.159509202453986,566.9045495093667,2.9652351738241283,898.7511150758252,4.130879345603271,1312.6672613737735,5.501022494887524,738.1801962533452,3.6196319018404886,782.7832292595897,3.456032719836399
739.9643175735949,4.78527607361963,1396.520963425513,8.404907975460121,509.8126672613738,2.760736196319016,923.728813559322,4.212678936605315,1341.2132024977698,5.613496932515336,690.0089206066012,3.4355828220858875,800.6244424620875,3.517382413087933
752.4531668153435,4.887525562372187,1446.4763603925066,8.773006134969323,807.7609277430864,3.824130879345601,1020.0713648528099,4.5807770961145176,1367.9750223015164,5.705521472392636,622.2123104371097,3.1697341513292425,818.4656556645853,3.599182004089977
761.3737734165923,4.989775051124743,1500,9.100204498977504,,,979.0365744870651,4.417177914110427,1387.600356824264,5.7668711656441705,561.5521855486172,2.924335378323107,838.0909901873327,3.640081799591
775.6467439785905,5.0920245398773,1528.5459411239965,9.284253578732105,,,1057.5379125780553,4.703476482617585,1412.578055307761,5.848670756646215,516.9491525423729,2.781186094069527,857.7163247100804,3.7321063394683005
789.9197145405886,5.255623721881388,1557.0918822479928,9.488752556237218,,,1093.2203389830509,4.826175869120653,1432.2033898305085,5.93047034764826,493.7555753791258,2.740286298568506,877.3416592328279,3.8036809815950914
805.9768064228367,5.378323108384457,1596.3425512934878,9.734151329243353,,,1123.5504014272972,4.94887525562372,1464.3175735950044,6.032719836400816,458.0731489741302,2.6584867075664604,909.4558429973238,3.9059304703476467
816.6815343443353,5.480572597137012,1630.2408563782337,9.959100204498975,,,1153.8804638715433,5.071574642126787,1498.2158786797502,6.155419222903883,422.39072256913465,2.494887525562371,932.6494201605709,3.9877300613496907
830.9545049063337,5.60327198364008,1665.923282783229,10.163599182004088,,,1180.64228367529,5.173824130879344,1521.4094558429972,6.267893660531697,393.84478144513827,2.372188139059304,954.0588760035682,4.069529652351736
845.2274754683318,5.7259713701431485,1685.5486173059767,10.306748466257668,,,1209.1882247992862,5.296523517382411,1541.0347903657448,6.339468302658485,251.11507582515614,1.5132924335378313,977.2524531668153,4.130879345603271
859.5004460303301,5.848670756646215,,,,,1235.950044603033,5.3987730061349675,1566.0124888492417,6.441717791411041,277.8768956289028,1.7382413087934552,1000.4460303300624,4.212678936605315
875.5575379125781,5.971370143149283,,,,,1262.7118644067796,5.521472392638036,1587.4219446922389,6.503067484662575,311.77520071364853,1.9222903885480545,1016.5031222123104,4.253578732106338
893.3987511150758,6.114519427402861,,,,,1293.0419268510257,5.644171779141103,1612.399643175736,6.605316973415131,345.6735057983943,2.126789366053167,1030.7760927743086,4.29447852760736
913.0240856378233,6.257668711656439,,,,,1330.5084745762713,5.807770961145192,1642.7297056199823,6.687116564417176,381.35593220338984,2.3108384458077698,1048.6173059768064,4.366053169734149
930.8652988403211,6.380368098159507,,,,,1357.270294380018,5.910020449897749,1669.491525423729,6.789366053169732,,,1066.4585191793042,4.406952965235172
950.4906333630686,6.5439672801635975,,,,,1382.2479928635146,6.012269938650305,1689.1168599464763,6.850715746421266,,,1082.5156110615521,4.458077709611451
968.3318465655664,6.666666666666665,,,,,1407.2256913470114,6.134969325153373,916.592328278323,4.253578732106338,,,1102.1409455842997,4.519427402862983
984.3889384478144,6.768916155419221,,,,,1433.987511150758,6.257668711656439,959.4112399643175,4.3558282208588945,,,1121.7662801070471,4.580777096114517
1004.0142729705619,6.9120654396728005,,,,,1460.7493309545048,6.380368098159507,1004.0142729705619,4.560327198364007,,,1148.5280999107938,4.662576687116563
1023.6396074933097,7.055214723926379,,,,,1491.079393398751,6.503067484662575,1030.7760927743086,4.6216768916155395,,,1168.1534344335414,4.703476482617585
1045.049063336307,7.218813905930468,,,,,1524.9776984834966,6.676891615541921,1061.1061552185547,4.703476482617585,,,1187.778768956289,4.7648261758691195
1066.4585191793042,7.382413087934559,,,,,1549.9553969669937,6.789366053169732,1089.6520963425514,4.8057259713701415,,,1216.3247100802855,4.8466257668711625
1084.299732381802,7.505112474437626,,,,,1583.8537020517394,6.932515337423311,1123.5504014272972,4.94887525562372,,,1235.950044603033,4.897750511247442
1103.9250669045493,7.668711656441716,,,,,1614.1837644959855,7.07566462167689,1152.0963425512934,5.051124744376276,,,1262.7118644067796,4.969325153374231
1130.686886708296,7.893660531697339,,,,,1642.7297056199823,7.1779141104294455,1182.4264049955395,5.173824130879344,,,1284.1213202497768,5.030674846625765
1164.5851917930418,8.159509202453986,,,,,1660.57091882248,7.280163599182003,1232.3818019625335,5.296523517382411,,,1307.314897413024,5.0920245398773
1189.5628902765388,8.38445807770961,,,,,1685.5486173059767,7.382413087934559,1209.1882247992862,5.235173824130878,,,1326.9402319357716,5.153374233128832
1214.5405887600357,8.609406952965234,,,,,,,,,,,1346.565566458519,5.214723926380366
1250.2230151650313,8.87525562372188,,,,,,,,,,,1366.1909009812669,5.255623721881388
1271.6324710080285,9.079754601226991,,,,,,,,,,,1385.8162355040142,5.316973415132923
1296.6101694915253,9.263803680981594,,,,,,,,,,,1414.3621766280107,5.3987730061349675
1326.9402319357716,9.529652351738239,,,,,,,,,,,1437.5557537912578,5.460122699386502
1362.622658340767,9.775051124744374,,,,,,,,,,,1462.5334522747546,5.541922290388547
1384.0321141837646,9.918200408997954,,,,,,,,,,,1485.7270294380016,5.60327198364008
1409.0098126672613,10.081799591002044,,,,,,,,,,,1517.8412132024978,5.685071574642125
1442.908117752007,10.286298568507156,,,,,,,,,,,1549.9553969669937,5.7668711656441705
1480.3746654772524,10.51124744376278,,,,,,,,,,,1583.8537020517394,5.8793456032719815
1510.7047279214987,10.633946830265847,,,,,,,,,,,1610.6155218554861,5.950920245398771
1548.1712756467439,10.797546012269937,,,,,,,,,,,1640.9455842997322,6.032719836400816
1578.50133809099,10.940695296523517,,,,,,,,,,,1665.923282783229,6.094069529652351
1615.9678858162356,11.083844580777095,,,,,,,,,,,1685.5486173059764,6.175869120654395
1660.57091882248,11.226993865030673,,,,,,,,,,,,
1687.3327386262267,11.288343558282207,,,,,,,,,,,,
