Au,,Pd014,,Pd034,,Pd042,,Pd052,,Pd073,,Pd,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
477.6265136245442,1.2679659373526166,530.2498510828639,1.2303656223204165,713.7122459341776,1.9720512020912464,517.906543781638,1.8524676298593827,567.3241733725171,2.1201992713339606,517.906543781638,1.892006057925249,528.6018132269448,1.6908869373962125
481.12822406515573,1.2212783159670857,539.4102057144617,1.20511664728404,723.9687350945487,1.9742298501683453,528.1630329420092,1.8661043530086308,577.5806625328883,2.137305693272662,528.1630329420092,1.9082248824992063,539.1447284066489,1.7083720253526713
485.00585777369434,1.1757149845768975,545.8205114396935,1.1773792296357923,734.2252242549198,1.9762471169064004,538.4195221023803,1.8790955508017007,587.8371516932593,2.1547348778894517,538.4195221023803,1.9252506137683851,549.1422153154956,1.72563086300047
487.66155585986183,1.1322227137044445,554.4350025025319,1.1626098705445016,743.6075808163957,1.976771606258294,548.6760112627514,1.8910377698909828,598.0936408536303,2.1720026811671977,548.6760112627514,1.9425991077156528,559.3987044758667,1.7430869445071004
489.126213592233,1.086422689683658,562.2270090625145,1.141572072613081,754.738202575662,1.9807657943996415,558.9325004231225,1.9012854849202987,608.3501300140015,2.1891091031058987,558.9325004231225,1.9624759093079485,569.876027134906,1.7608285105462511
491.98559844906373,1.0419244751311623,571.5510901173973,1.1298557873984612,764.994691736033,1.9807657943996415,569.3638161032727,1.9179682808440086,618.6066191743726,2.2060541437055563,569.2333899694693,1.9844852500233303,580.0670841475236,1.7791825706733535
495.1448165006005,0.9957415659726427,581.7406371573743,1.1162459611390538,775.2511808964043,1.9807657943996415,578.954737635713,1.9274165212134542,628.8631083347436,2.2225957309576017,579.4454787438647,2.003359181865851,590.4871536772787,1.7965192677391122
498.1927724084572,0.9506456528025438,592.0688500181677,1.101907849862421,785.5076700567754,1.9807657943996415,589.7019679042359,1.9396942436128546,639.1195974951147,2.238895246201081,589.7019679042359,2.0226442518816508,600.6166274920105,1.8145240291440725
499.90389497567196,0.9075923037038658,602.7556813810718,1.090357704667356,795.7641592171465,1.9807657943996415,600.1360586085095,1.9524472118101923,649.3760866554858,2.2555175241226495,599.9584570646068,2.0428976099317167,611.0955538801616,1.8316494371226613
502.85481293589856,0.8670847008930793,613.0121705414429,1.0804193038712078,806.0206483775175,1.9807657943996415,610.1705458390024,1.963774644845972,659.6325758158571,2.271655658027084,610.214946224978,2.0629088959732167,621.1296058127529,1.848043882565579
504.3089255766006,0.8255578241854171,622.9578569999846,1.0687595021252538,816.2771375378886,1.9807657943996415,620.0518517378794,1.9752626907382296,669.8890649762284,2.2878744826010413,620.4714353853491,2.082597419336627,631.1582667482535,1.8667436713902292
506.5178447788883,0.7818753538776622,633.8359515640147,1.0575166021718307,826.5336266982599,1.9786678369920652,630.924220988981,1.9880534359206972,680.1455541365995,2.3034477818188215,630.7279245457203,2.1016404173438605,641.4147559086246,1.8824473170741602
509.04866677949934,0.7455261284643395,643.7816380225563,1.0487885614185153,836.790115858631,1.9765698795844888,640.9844137060913,2.0069095713248264,690.4020432969705,2.319101771706123,640.9844137060913,2.1207641060206157,652.5928946194206,1.8976866810596094
511.87331486377263,0.6980309675155905,653.7273244810979,1.0371018627827202,847.0466050190021,1.975440210211178,650.9301001646331,2.016565554777647,700.6585324573416,2.334110236237248,651.2409028664624,2.139322960010716,661.7045938280532,1.910152492937791
514.7507009630624,0.654012564268561,664.605419045128,1.0258589628292971,857.3030941793731,1.974956066194045,661.8858954041204,2.02706879026045,710.8262208457616,2.3499217650507607,661.4973920268335,2.1581238860093834,672.6862892926931,1.927025808497873
516.290369732125,0.6098420779738167,674.5511055036695,1.0169964376267782,867.5595833397442,1.972212583430291,671.7538811872048,2.0375720257432532,720.9939092341813,2.3643769221337325,671.7538811872048,2.1767634306690056,682.9427784530642,1.9359017821453124
519.9676564358754,0.56042314820625,684.7358709636185,1.0027700518925609,877.8160725001153,1.971728439413158,682.5124362505312,2.0449459115426643,731.4279999384551,2.378974248491578,682.0103703475761,2.1946767593029293,691.8006554552028,1.9450400004686985
523.1901897127384,0.513744869950874,695.0640838244119,0.9940802874824803,888.0725616604866,1.9694691006665375,692.266859507947,2.0561308797333537,741.6844890988261,2.3932564969970023,692.2668595079472,2.212670778606374,710.9150216177127,2.001583987136363
527.0308230996305,0.47489346529979715,705.320572984783,0.9821380683931986,898.3290508208577,1.9665642365637388,702.7564506946903,2.0640520137914473,752.1185798030997,2.40774239338265,702.5233486683182,2.230745488579341,721.1715107780838,2.0101371981057135
529.7170464511563,0.43362441449332234,714.9315488413545,0.9675392641842633,908.6572636816509,1.962194526460384,712.7798378286893,2.0738828270282323,762.241867805544,2.4211831534773447,712.7798378286893,2.2482553638656535,731.4279999384548,2.018206265057931
533.3735488256201,0.38946035424284764,726.1204461072139,0.9538839201112794,918.8420291415998,1.963013847104763,722.958626313603,2.080916363721582,772.3607157693905,2.4349493659391106,723.0363269890604,2.265119713795788,741.3900444339351,2.021221547971655
538.9375266054293,0.3399927547057793,736.735553769696,0.9400920225975664,929.0985183019709,1.9602703643410093,733.2928161494315,2.090666486288845,782.7104457403107,2.447238554907338,733.2928161494317,2.2824682077430563,752.8151108580923,2.0452275530141697
543.5232296271582,0.29180815624427137,746.657332328097,0.9282232527074648,939.3550074623422,1.9576882629162995,743.5493053098025,2.099058315919151,793.1889368305597,2.461420900679069,743.5493053098028,2.2990097949951016,762.3306685774951,2.0557466384499143
550.8843462494342,0.2514458339738104,756.3699167602665,0.9157968896010495,949.6114966227133,1.9557516868477673,754.1942978474606,2.1020073677695446,803.4010256049553,2.474608061526693,753.8057944701739,2.315793454255714,773.1791628842082,2.0772180413684818
556.82231365807,0.21099008040179879,766.644336845743,0.9007646316673736,959.8679857830844,1.9533309667621022,764.7874899348135,2.098027268475257,813.4799132214239,2.4870344246331078,764.0622836305449,2.3319315881601494,785.5076700567754,2.105190806802836
565.4593571615405,0.19965374914682243,777.1877208078031,0.8866996272722005,970.046774267998,1.9488122892688602,774.7383564383858,2.1037867891531503,823.3438094952735,2.5006175562349284,774.318772790916,2.3480697220645848,795.7641592171465,2.1144702337978867
576.0027411236003,0.15559250560466165,787.6832889695813,0.8739318805639611,980.3809641038265,1.9480053825736383,784.7972638811652,2.1104395427346123,833.7708896122879,2.512901547834217,784.5752619512871,2.363723711951886,806.0206483775178,2.12350758878437
587.8954271998523,0.12124931526110849,797.6289754281231,0.8628772588394229,990.6374532641978,1.944616374453707,794.8317511116584,2.1187468392825624,844.5757235394581,2.527170732136005,794.8317511116584,2.3795390831782326,816.3936885510748,2.1369829305945736
594.3057329250843,0.10072362620140485,807.6523625621221,0.848783288562883,1000.8939424245689,1.9410659849947316,805.0882402720295,2.1260896902090796,855.3761174280307,2.5442126015390882,805.0882402720295,2.395677217082668,826.7408284994794,2.1500996472069005
603.68808948656,0.0916358395464707,817.9865523979506,0.8363569254564678,1011.15043158494,1.9392907902652436,815.1975070999549,2.1353945984681895,864.7040835166865,2.5523784972947325,815.3447294324005,2.4106049909442704,836.790115858631,2.1609480594426596
613.9445786469312,0.07937085777910013,828.7092456110659,0.823930562350053,1021.406920745311,1.9355790194672235,825.6012185927716,2.1444064721906138,874.6044445812113,2.5627337998834117,825.6012185927716,2.425936218153484,847.0466050190021,2.1730516598709855
624.2010678073023,0.06968797743643851,838.6549320696074,0.8147856198042067,1031.663409905682,1.9317058673301588,835.8577077531427,2.1558645472627624,885.6679302305431,2.572886667985395,836.230670995338,2.443204021431229,857.3030941793731,2.1861235483335784
634.4575569676733,0.058552665042378216,848.9114212299787,0.8023323598079508,1041.9198990660532,1.9291237659054494,846.1141969135138,2.166435024970167,896.1534319080515,2.586662767357378,846.5067898000352,2.458853764441188,867.7815852696224,2.2006363416090666
644.1251567982624,0.051689711255649584,859.1679103903498,0.7933219017113076,1052.1763882264245,1.9249278510902963,875.1285432548846,2.1719647090874226,906.254519717508,2.601274017125064,856.31888562358,2.4733823318325228,877.8160725001153,2.217619037854501
652.762200301733,0.03730129081664302,869.4243995507209,0.783800402707691,1062.4328773867956,1.9217002243094092,885.2753373440216,2.1824924682050804,916.3245272567815,2.6092665143955243,866.7670364500793,2.4989717638580906,888.3594564621751,2.2428118471601954
662.4298001323218,0.030714384057226596,879.6808887110919,0.7746016663821629,1072.6893665471666,1.9179884535113896,895.5318265043927,2.1886249590887656,926.5232959153843,2.620544096394125,877.0701460157247,2.509466123367246,898.8311167238128,2.2605637944550745
672.2977859154064,0.03337717615145941,889.937377871463,0.7663712180909013,1082.9458557075377,1.9139539200352802,905.788315664764,2.193950543277229,936.7797850757554,2.6366298027101087,887.2333943655472,2.5303973598895553,908.1859365074481,2.27189773003565
682.9427784530642,0.02966540535343931,900.1938670318343,0.7583021511386834,1093.2023448679088,1.9094352425420387,916.0448048251351,2.1995988901437813,946.8142723062483,2.6492610945010244,897.3966427153694,2.547364340666496,918.1094227730018,2.285718889000949
693.1992676134353,0.027083303928729485,910.4503561922054,0.7503944655255106,1103.45883402828,1.9060462344221074,926.3012939855062,2.204924474332245,957.0707614666194,2.6622469129161264,907.6531318757404,2.5623034496459605,928.5157632360408,2.298303751636783
703.4557567738063,0.02563087187733082,920.7068453525765,0.7441005933027807,1113.7153231886512,1.9016889382679096,936.5577831458772,2.2100886771816644,967.3272506269907,2.674151476359632,917.9096210361115,2.582259148781789,939.4216080413055,2.314882802413964
713.7122459341776,0.024501202504020547,930.9633345129475,0.7374839584019628,1124.0495130244797,1.8961481789607202,946.8142723062483,2.2155756427091724,977.5837397873618,2.684027245826579,928.1661101964828,2.5982556257330627,950.3574231071038,2.3284672687486636
723.9687350945487,0.024985346521154028,941.2198236733186,0.7311900861792324,1134.2283015093933,1.8929743459595145,957.0707614666194,2.2204170828805028,988.062230877611,2.696825408117731,938.4225993568539,2.6084585126126445,960.5134990868839,2.3442710536224634
734.2252242549198,0.026276397233508497,951.4763128336897,0.7260258833298137,1144.4847906697644,1.8887784311443618,967.3272506269907,2.225581285729922,998.6856074378861,2.711965092491666,948.679088517225,2.6241125024999468,970.2679223442999,2.356833970169608
744.4817134152909,0.028374354641083954,961.732801994061,0.7207002991413503,1154.7412798301355,1.8840983723120752,977.5837397873618,2.230584107240297,1008.7727909159448,2.7234100561726526,958.935577677596,2.6381526789968053,980.0223456017156,2.369533440157483
754.738202575662,0.03257026945623753,971.9892911544321,0.7153747149528864,1164.9977689905065,1.8781003658775939,987.8402289477328,2.2351027847335385,1018.6096964288463,2.7327928440729474,969.1920668379671,2.652838380849841,990.7040538431611,2.3820866028874326
765.5835810658152,0.030013649295587363,982.2457803148031,0.7113401814767779,1175.2542581508778,1.8744154919694145,998.0967181081039,2.2405897502610466,1028.8661855892174,2.744953696452506,979.4485559983384,2.6708324001532864,1001.396008327524,2.3969806817441803
775.2511808964043,0.037734472305657185,992.5022694751742,0.707305648000669,1185.510747311249,1.8700581958152172,1008.353207268475,2.244947046415244,1039.1226747495884,2.7580105995050443,989.7050451587095,2.6862443180320215,1010.7619282076532,2.4097711873592083
785.5076700567754,0.05064497942920454,1002.7587586355453,0.7034324958636047,1195.611835120705,1.863307076465195,1018.6096964288463,2.24962710524753,1049.7987475574294,2.772440511935695,999.9615343190806,2.703140944229965,1020.7409149556765,2.419492491830213
795.7641592171465,0.0629906518660972,1013.0152477959166,0.6992365810484511,1206.023725631991,1.8592456460992453,1028.6330835628453,2.2522226551171602,1059.6356530703306,2.780636263239062,1010.2180234794516,2.7175271940427743,1031.5302087477553,2.432679652677837
806.0206483775178,0.07614323099821263,1023.2717369562877,0.696008954267564,1216.2802147923621,1.8545655872669595,1039.1226747495884,2.2583416975559247,1069.8921422307017,2.793482217826993,1020.4745126398227,2.730740739458528,1042.4527036977609,2.4462472123960657
816.2771375378886,0.08969926347793766,1033.5282261166587,0.6935882341818993,1226.8475066545627,1.8477741225821762,1049.3791639099595,2.2620534683539453,1080.148631391073,2.8054244369162746,1030.7310018001938,2.7437929035352373,1052.1763882264245,2.461520803412763
826.5336266982599,0.10236769859291961,1043.7847152770298,0.6900378447229234,1236.870893788562,1.84274440418196,1059.6356530703306,2.2664107645081426,1090.405120551444,2.8161258128209044,1041.8102039948194,2.759684113443135,1061.766871597161,2.4690711446323377
836.790115858631,0.11455198969076807,1054.041204437401,0.6874557432982136,1247.0496822734756,1.8393957413967903,1069.8921422307017,2.26963839128903,1100.6616097118151,2.8275269561428904,1051.2439801209362,2.7658860088504085,1073.2221711788743,2.4820047062328925
847.0466050190021,0.12617144610196185,1064.297693597772,0.6843894978563712,1257.4615727847615,1.8329808331697772,1080.148631391073,2.2733501620870498,1110.696096942308,2.8374202939751862,1061.5004692813072,2.7796679752047964,1082.9458557075377,2.4970246980025204
857.3030941793731,0.13795228385219893,1074.5541827581433,0.6819687777707055,1267.5626605942177,1.828394913451934,1090.405120551444,2.276739170206981,1121.3965899624354,2.848751484036849,1071.7569584416783,2.78957678942212,1092.8915421660795,2.506519300116296
867.5595833397442,0.14747378285581636,1084.8106719185143,0.6789025323288631,1277.8191497545888,1.8248714208827987,1100.6616097118151,2.2796440343097792,1130.560829627806,2.8596923191093175,1082.0134476020494,2.802858473625469,1103.602281429124,2.5170111561457054
877.8160725001153,0.1576408072156097,1095.0671610788854,0.6776114816165082,1288.07563891496,1.8213210314238233,1110.9180988721862,2.282548898412578,1141.5321650023848,2.8738366762261593,1092.2699367624207,2.8148006927147513,1114.1038265659379,2.5298926973878864
888.0725616604866,0.16579056483734966,1105.3236502392565,0.6759976682260649,1298.4875294262458,1.8149330200866505,1121.1745880325573,2.285937906532509,1151.9440555136707,2.884017149030874,1102.5264259227918,2.826161938983474,1123.5833089717353,2.5398042012941935
898.3290508208577,0.17385963178956665,1115.5801393996276,0.6735769481403997,1308.5886172357023,1.8126064391154282,1131.4310771929286,2.2872289572448645,1162.2005446740418,2.894829698746845,1112.7829150831628,2.836893798029923,1134.3837028603082,2.5510471012476166
908.5855399812287,0.17966935999516398,1125.8366285599989,0.6709948467156899,1318.8451063960733,1.808410524300275,1141.6875663532996,2.290456584025751,1172.4570338344129,2.901284952308619,1123.039404243534,2.847787038415417,1144.4847906697644,2.562868284332615
918.8420291415998,0.1870122109216812,1136.09311772037,0.669703796003335,1329.1015955564444,1.8050215161803438,1151.9440555136707,2.2915862533990614,1182.713522994784,2.911290595329369,1133.295893403905,2.858034753444733,1154.6635791546782,2.5717577064249753
929.0985183019709,0.19112743506731267,1146.349606880741,0.6677672199348028,1339.3580847168157,1.8014711267213679,1162.2005446740418,2.293845592145682,1193.7159386395458,2.9150626151606325,1143.552382564276,2.8671527991007393,1165.2308710168786,2.5821130090136544
939.3550074623422,0.1939516085005888,1156.606096041112,0.6653464998491376,1349.6145738771868,1.7964414083211522,1172.4570338344129,2.294975261518993,1203.2265013155263,2.916777560856877,1153.8088717246471,2.8774005141300556,1174.9434554490483,2.5914327813434657
949.6114966227133,0.1972599259509984,1166.8625852014832,0.6645395931539158,1359.8710630375579,1.7956613985157714,1182.713522994784,2.294975261518993,1213.902574123367,2.928845522906164,1164.0653608850184,2.886599250455583,1185.5884479867063,2.601344285249773
959.8679857830844,0.20072962474045042,1177.1190743618542,0.6627643984244278,1370.127552197929,1.7919496277177513,1192.970012155155,2.2975573629437025,1223.7394796362685,2.9353122076461204,1174.3218500453895,2.8971697281629885,1195.76723647162,2.6127351180973197
970.1244749434554,0.20379587018229373,1187.3755635222253,0.660666441016851,1380.3840413583,1.7903358143273076,1203.2265013155263,2.2985256509779686,1233.9959687966395,2.945494473576824,1184.5783392057606,2.906852608505649,1206.023725631991,2.6204276285917674
980.3809641038265,0.2046834675470386,1197.6320526825966,0.6600209156606742,1390.640530518671,1.7872695688854652,1213.4829904758974,2.2990097949951016,1244.2524579570106,2.954038718916228,1194.8348283661317,2.916696870187355,1216.2802147923621,2.630809828070287
990.6374532641978,0.20734625964126963,1207.8885418429677,0.6582457209311863,1400.8970196790424,1.7864626621902433,1223.7394796362685,2.3003008457074565,1254.508947117382,2.9631173158004676,1205.0913175265027,2.9262990598604937,1226.5367039527334,2.6401699457348595
1000.8939424245689,0.20734625964126963,1218.1450310033388,0.6582457209311863,1411.1535088394135,1.7842033234436223,1233.9959687966395,2.3003008457074565,1301.59555644454,2.987301206019258,1215.347806686874,2.935659177525066,1236.7931931131045,2.64872315670421
1011.15043158494,0.20734625964126963,1228.4015201637098,0.6559863821845653,1421.4099979997845,1.7819439846970013,1244.2524579570106,2.3003008457074565,1321.4988833116938,2.992626790207722,1225.604295847245,2.9458907544204775,1247.0496822734756,2.657921893029738
1021.406920745311,0.20742695031079084,1238.658009324081,0.6546953314722104,1431.6664871601556,1.7819439846970013,1254.508947117382,2.3003008457074565,1331.48441627047,3.003968312090561,1235.8607850076162,2.9549442475408663,1257.3061714338467,2.666636485338133
1031.663409905682,0.20774971298888012,1248.9144984844522,0.6546953314722104,1441.6898742941546,1.77780186366153,1264.765436277753,2.3003008457074565,1342.0970335266875,3.009047341455484,1246.1172741679873,2.9642313593615848,1267.174157216931,2.673683470476403
1041.9198990660532,0.2082338570060136,1259.1709876448233,0.6546953314722104,1452.179465480898,1.7783935952380259,1275.021925438124,2.3003008457074565,1352.3535226870586,3.016148120373436,1256.3737633283583,2.9742033812700335,1277.8191497545888,2.6843884326330114
1052.1763882264245,0.2082338570060136,1269.4274768051944,0.6546953314722104,1462.435954641269,1.7783935952380259,1285.2784145984951,2.3003008457074565,1361.3519464992157,3.0286528008943874,1266.6302524887294,2.9821011406500513,1287.6871355376732,2.6917312835595295
1062.4328773867956,0.21041250508311293,1279.6839659655654,0.6546953314722104,1472.6924438016401,1.7783935952380259,1295.5349037588662,2.3003008457074565,1372.4119520563752,3.03523146371543,1277.1198436754728,2.994186002911788,1298.720631452618,2.701494854571713
1072.6893665471666,0.21089664910024553,1289.9404551259365,0.6546953314722104,1482.9489329620112,1.7783935952380259,1305.7913929192373,2.3003008457074565,1382.2488575692767,3.0486137009069543,1287.5628144569414,3.0025461838683825,1308.5886172357023,2.711823260270551
1082.9458557075377,0.21089664910024553,1300.1969442863076,0.6569546702188314,1493.2054221223823,1.7783935952380259,1316.0478820796086,2.3006236083855454,1392.3090502863872,3.052796548407205,1298.0452332736425,3.024034081575584,1319.1559090979026,2.7201343992313354
1093.2023448679088,0.21259115316021138,1310.453433446679,0.6582457209311863,1503.4619112827536,1.7783935952380259,1326.3043712399797,2.303205709810255,1402.8950370479458,3.0657901729873283,1308.3017224340135,3.034548696511781,1329.1015955564444,2.7307048769387405
1103.45883402828,0.21436634788969933,1320.70992260705,0.659375390304497,1513.7184004431247,1.7783935952380259,1336.5608604003507,2.303851235166432,1412.2931187461213,3.071721577599347,1318.5582115943846,3.04369777704068,1339.2026833659008,2.7387739438909575
1113.7153231886512,0.2155767079325317,1330.966411767421,0.6605050596778068,1523.9748896034957,1.7783935952380259,1346.8173495607218,2.306110573913053,1424.0975272450155,3.0841015303860373,1328.8147007547557,3.0543186002085565,1349.6145738771868,2.749909256285018
1123.9718123490222,0.21872364404389621,1341.2229009277921,0.6629257797634724,1534.2313787638668,1.7786894610262736,1357.073838721093,2.3090154380158516,1433.220500669303,3.094404621365026,1339.2337636360837,3.060480650084513,1359.5602603357286,2.758301085915324
1134.2283015093933,0.22057952944290626,1351.4793900881632,0.6651851185100934,1544.487867924238,1.7819439846970013,1367.3303278814642,2.3104678700672503,1443.8344129367779,3.1023338244900716,1349.504878805953,3.0675069404393054,1370.48617070004,2.767723273325683
1144.4847906697644,0.22187058015526073,1361.7358792485345,0.6687355079690689,1554.744357084609,1.7819439846970013,1377.5868170418353,2.3135341155090936,1454.866994726129,3.116055035516819,1359.5602603357286,3.0761443015054195,1380.3840413583,2.7800875666863116
1154.7412798301355,0.22437199091044846,1371.9923684089056,0.6713176093937783,1565.0008462449803,1.7845260861217112,1387.8433062022063,2.317568648985202,1463.7180157863154,3.1259882942604973,1369.8611498820753,3.0931366251296772,1390.568806818249,2.7879331825536986
1164.9977689905065,0.22525958827519243,1382.2488575692767,0.6755135242089318,1575.2573354053513,1.7867854248683321,1398.0997953625774,2.320957657105134,1474.137676365147,3.1359737646138663,1379.1408305509824,3.108665352358578,1401.285523056329,2.800166094952413
1175.2542581508778,0.22816445237799154,1392.5053467296477,0.6784183883117296,1585.5138245657224,1.7872695688854652,1408.3562845229485,2.3251535719202865,1485.1400920099086,3.148755166666179,1390.4540488975736,3.114326251107056,1411.1535088394135,2.8117183091390046
1185.510747311249,0.2299396471074786,1402.7618358900188,0.6826143031268832,1595.7703137260935,1.7888833822759085,1418.6127736833198,2.3295108680744843,1495.2896284758267,3.162523368141648,1399.964611573554,3.1333513178543955,1421.4876986752417,2.8214684317062675
1195.76723647162,0.2338934899140659,1413.01832505039,0.6869715992810805,1606.0268028864646,1.7908199583444406,1428.8692628436909,2.334675070923903,1505.0003846568093,3.1721877370954186,1409.754896681181,3.1363066136256457,1431.9772898619851,2.8328592645538144
1206.023725631991,0.23833147673778488,1423.2748142107612,0.6916516581133667,1616.2832920468359,1.7932406784301058,1438.8149493022327,2.3381716666031975,1515.583216654101,3.1857679767760008,1421.2454553929335,3.1453979601630593,1441.6898742941546,2.8433625000366174
1216.2802147923621,0.24059081548440542,1433.5313033711323,0.6961703356066082,1626.539781207207,1.7961455425329045,1449.382241164433,2.345649001978919,1526.0173073583749,3.1988875111577397,1430.7340790546673,3.1627723773570966,1452.3229128817422,2.854161601307669
